,EntityID,Age,Gender,Primary Language,Race,Ethnicity,Veteran Status
30965,43678,22.0,Female,English,White,Non-Hispanic or Latino,Data Not Collected
30966,43679,6.0,Female,English,White,Non-Hispanic or Latino,
30967,43680,29.0,Male,English,Data Not Collected,Data Not Collected,No
30968,43681,9.0,Male,English,Data Not Collected,Data Not Collected,
30969,43682,27.0,Male,English,Data Not Collected,Data Not Collected,No
30970,43683,60.0,Male,English,White,Non-Hispanic or Latino,No
30971,43684,24.0,Male,English,Data Not Collected,Data Not Collected,No
30972,43685,67.0,Female,English,White,Non-Hispanic or Latino,Client refused
30973,43686,60.0,Female,English,White,Non-Hispanic or Latino,No
30974,43687,68.0,Male,English,Data Not Collected,Data Not Collected,Yes
30975,43688,62.0,Female,English,Data Not Collected,Data Not Collected,No
30976,43689,37.0,Male,English,Data Not Collected,Data Not Collected,No
30977,43691,43.0,Male,English,Data Not Collected,Data Not Collected,No
30978,43695,48.0,Female,English,White,Non-Hispanic or Latino,No
30979,43696,23.0,Male,English,Data Not Collected,Data Not Collected,No
30980,43697,32.0,Female,English,Data Not Collected,Data Not Collected,No
30981,43698,23.0,Female,English,White,Non-Hispanic or Latino,No
30982,43699,36.0,Female,English,Data Not Collected,Data Not Collected,No
30983,43700,41.0,Male,English,White,Client Refused,No
30984,43701,49.0,Female,English,Asian,Client Refused,No
30985,43702,64.0,Male,English,Data Not Collected,Data Not Collected,No
30986,43704,25.0,Female,English,White,Non-Hispanic or Latino,No
30987,43705,24.0,Male,English,Data Not Collected,Data Not Collected,No
30988,43706,22.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
30989,43707,27.0,Female,English,Data Not Collected,Data Not Collected,No
30990,43708,68.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,Client refused
30991,43709,27.0,Female,English,Data Not Collected,Data Not Collected,No
30992,43710,30.0,Female,English,White,Non-Hispanic or Latino,No
30993,43713,34.0,Male,English,Data Not Collected,Data Not Collected,No
30994,43714,39.0,Female,English,White,Non-Hispanic or Latino,No
30995,43715,33.0,Female,English,White,Non-Hispanic or Latino,No
30996,43716,33.0,Male,English,White,Non-Hispanic or Latino,No
30997,43717,5.0,Male,English,White,Non-Hispanic or Latino,
30998,43718,28.0,Female,English,White,Non-Hispanic or Latino,No
30999,43719,8.0,Female,English,White,Non-Hispanic or Latino,
31000,43720,5.0,Male,English,Data Not Collected,Data Not Collected,
31001,43722,29.0,Female,English,White,Non-Hispanic or Latino,No
31002,43723,50.0,Male,English,Data Not Collected,Data Not Collected,Yes
31003,43725,19.0,Female,English,Data Not Collected,Data Not Collected,
31004,43726,16.0,Male,English,Data Not Collected,Data Not Collected,
31005,43727,15.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
31006,43728,13.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,
31007,43729,11.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
31008,43730,9.0,Male,English,Data Not Collected,Data Not Collected,
31009,43731,38.0,Male,English,Data Not Collected,Data Not Collected,No
31010,43732,6.0,Male,English,Data Not Collected,Data Not Collected,
31011,43733,27.0,Male,English,Data Not Collected,Data Not Collected,No
31012,43734,31.0,Female,English,Data Not Collected,Data Not Collected,Client refused
31013,43737,28.0,Male,English,White,Non-Hispanic or Latino,No
31014,43738,5.0,Female,English,White,Non-Hispanic or Latino,
31015,43739,29.0,Male,English,White,Non-Hispanic or Latino,No
31016,43740,51.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
31017,43741,29.0,Female,English,Data Not Collected,Data Not Collected,No
31018,43742,44.0,Female,English,Data Not Collected,Data Not Collected,No
31019,43743,32.0,Female,English,Data Not Collected,Data Not Collected,No
31020,43744,41.0,Female,English,White,Non-Hispanic or Latino,No
31021,43745,40.0,Female,English,White,Non-Hispanic or Latino,No
31022,43746,41.0,Male,English,Data Not Collected,Data Not Collected,No
31023,43747,38.0,Female,English,Data Not Collected,Data Not Collected,No
31024,43748,22.0,Female,English,Data Not Collected,Data Not Collected,
31025,43749,34.0,Male,English,Data Not Collected,Data Not Collected,No
31026,43750,35.0,Male,English,White,Non-Hispanic or Latino,No
31027,43751,45.0,Male,English,Data Not Collected,Data Not Collected,No
31028,43752,65.0,Female,English,White,Non-Hispanic or Latino,No
31029,43753,29.0,Male,English,Data Not Collected,Data Not Collected,No
31030,43754,26.0,Male,English,Data Not Collected,Data Not Collected,No
31031,43755,6.0,Male,English,White,Non-Hispanic or Latino,
31032,43756,39.0,Female,English,White,Non-Hispanic or Latino,No
31033,43757,12.0,Male,English,White,Non-Hispanic or Latino,
31034,43758,9.0,Female,English,White,Non-Hispanic or Latino,
31035,43759,25.0,Male,English,Data Not Collected,Data Not Collected,No
31036,43760,5.0,Female,English,Data Not Collected,Data Not Collected,
31037,43761,60.0,Male,English,Client Refused,Client Refused,Yes
31038,43763,25.0,Female,English,Data Not Collected,Data Not Collected,No
31039,43764,27.0,Female,English,Data Not Collected,Data Not Collected,No
31040,43765,27.0,Female,English,Data Not Collected,Data Not Collected,Client refused
31041,43766,27.0,Male,English,Data Not Collected,Data Not Collected,No
31042,43767,27.0,Female,English,Data Not Collected,Data Not Collected,No
31043,43768,25.0,Female,English,Data Not Collected,Data Not Collected,No
31044,43769,26.0,Male,English,Data Not Collected,Data Not Collected,No
31045,43770,25.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
31046,43771,28.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
31047,43772,31.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
31048,43773,34.0,Male,English,Data Not Collected,Data Not Collected,No
31049,43774,37.0,Male,English,Data Not Collected,Data Not Collected,No
31050,43775,24.0,Female,English,Data Not Collected,Data Not Collected,No
31051,43776,26.0,Male,English,Data Not Collected,Data Not Collected,No
31052,43777,31.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
31053,43778,27.0,Female,English,Data Not Collected,Data Not Collected,No
31054,43780,27.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
31055,43781,27.0,Male,English,Data Not Collected,Data Not Collected,No
31056,43782,30.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
31057,43783,46.0,Male,English,Data Not Collected,Data Not Collected,Yes
31058,43784,31.0,Male,English,American Indian or Alaska Native,Data Not Collected,Data Not Collected
31059,43785,44.0,Female,English,Data Not Collected,Data Not Collected,No
31060,43786,27.0,Female,English,Data Not Collected,Data Not Collected,No
31061,43788,43.0,Male,English,Data Not Collected,Data Not Collected,No
31062,43789,30.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
31063,43790,32.0,Female,English,Data Not Collected,Data Not Collected,No
31064,43791,11.0,Female,English,White,Non-Hispanic or Latino,
31065,43792,74.0,Male,English,White,Non-Hispanic or Latino,Yes
31066,43793,18.0,Male,English,Data Not Collected,Data Not Collected,
31067,43794,31.0,Female,English,Data Not Collected,Data Not Collected,Client refused
31068,43795,7.0,Female,English,Data Not Collected,Data Not Collected,
31069,43796,5.0,Male,English,Data Not Collected,Data Not Collected,
31070,43797,11.0,Male,English,White,Non-Hispanic or Latino,
31071,43798,5.0,Male,English,Data Not Collected,Data Not Collected,
31072,43799,60.0,Female,English,White,Non-Hispanic or Latino,No
31073,43800,5.0,Female,English,Data Not Collected,Data Not Collected,
31074,43802,80.0,Male,English,Data Not Collected,Data Not Collected,No
31075,43803,30.0,Male,English,Data Not Collected,Data Not Collected,No
31076,43804,27.0,Female,English,White,Non-Hispanic or Latino,No
31077,43805,45.0,Female,English,Data Not Collected,Data Not Collected,No
31078,43807,27.0,Female,English,White,Non-Hispanic or Latino,No
31079,43808,25.0,Male,English,White,Non-Hispanic or Latino,No
31080,43809,44.0,Male,English,Data Not Collected,Data Not Collected,No
31081,43810,18.0,Male,English,Data Not Collected,Data Not Collected,
31082,43811,16.0,Female,English,Data Not Collected,Data Not Collected,
31083,43812,15.0,Male,English,Data Not Collected,Data Not Collected,
31084,43813,12.0,Female,English,Data Not Collected,Data Not Collected,
31085,43814,10.0,Male,English,Data Not Collected,Data Not Collected,
31086,43815,26.0,Male,English,Data Not Collected,Data Not Collected,No
31087,43816,26.0,Male,English,Data Not Collected,Data Not Collected,No
31088,43817,31.0,Male,English,Data Not Collected,Data Not Collected,No
31089,43818,5.0,Female,English,Data Not Collected,Data Not Collected,
31090,43819,31.0,Female,English,White,Client Refused,No
31091,43820,25.0,Male,English,White,Non-Hispanic or Latino,No
31092,43822,31.0,Male,English,White,Non-Hispanic or Latino,No
31093,43823,25.0,Female,English,White,Non-Hispanic or Latino,No
31094,43824,26.0,Male,English,Data Not Collected,Data Not Collected,No
31095,43825,6.0,Male,English,White,Non-Hispanic or Latino,
31096,43826,5.0,Male,English,Data Not Collected,Data Not Collected,
31097,43827,36.0,Female,English,White,Client Refused,No
31098,43828,58.0,Male,English,Data Not Collected,Data Not Collected,Client refused
31099,43829,58.0,Female,English,Data Not Collected,Data Not Collected,No
31100,43830,27.0,Male,English,Data Not Collected,Data Not Collected,Client refused
31101,43831,21.0,Male,English,Data Not Collected,Data Not Collected,
31102,43832,16.0,Female,English,Data Not Collected,Data Not Collected,
31103,43833,77.0,Female,English,White,Non-Hispanic or Latino,No
31104,43834,34.0,Female,English,White,Non-Hispanic or Latino,No
31105,43835,33.0,Female,English,Data Not Collected,Data Not Collected,No
31106,43836,5.0,Female,English,Data Not Collected,Data Not Collected,
31107,43837,61.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,Yes
31108,43838,,Client Refused,English,Data Not Collected,Data Not Collected,Client refused
31109,43839,29.0,Female,English,White,Non-Hispanic or Latino,No
31110,43841,35.0,Female,English,Client Refused,Hispanic or Latino,No
31111,43844,32.0,Female,English,Black or African American,Non-Hispanic or Latino,No
31112,43845,25.0,Female,English,Data Not Collected,Data Not Collected,No
31113,43846,29.0,Male,English,Data Not Collected,Data Not Collected,No
31114,43847,9.0,Male,English,Data Not Collected,Data Not Collected,
31115,43848,8.0,Female,English,Data Not Collected,Data Not Collected,
31116,43849,15.0,Male,English,White,Non-Hispanic or Latino,
31117,43850,7.0,Male,English,Data Not Collected,Data Not Collected,
31118,43851,25.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
31119,43852,23.0,Female,English,White,Non-Hispanic or Latino,No
31120,43853,54.0,Male,English,White,Non-Hispanic or Latino,No
31121,43854,5.0,Female,English,Data Not Collected,Data Not Collected,
31122,43855,34.0,Male,English,Data Not Collected,Data Not Collected,No
31123,43856,33.0,Male,English,White,Non-Hispanic or Latino,No
31124,43857,37.0,Male,English,White,Non-Hispanic or Latino,No
31125,43858,61.0,Male,English,Data Not Collected,Data Not Collected,Yes
31126,43859,30.0,Female,English,White,Non-Hispanic or Latino,No
31127,43860,30.0,Male,English,White,Non-Hispanic or Latino,No
31128,43861,25.0,Female,English,Data Not Collected,Data Not Collected,No
31129,43862,47.0,Female,English,Data Not Collected,Data Not Collected,No
31130,43863,25.0,Male,English,Data Not Collected,Data Not Collected,No
31131,43864,22.0,Male,English,Data Not Collected,Data Not Collected,No
31132,43865,35.0,Female,English,Data Not Collected,Data Not Collected,No
31133,43866,35.0,Female,English,Data Not Collected,Data Not Collected,No
31134,43868,50.0,Female,English,Client Refused,Hispanic or Latino,No
31135,43869,40.0,Male,English,White,Non-Hispanic or Latino,No
31136,43870,31.0,Female,English,Data Not Collected,Data Not Collected,No
31137,43871,43.0,Female,English,Client Refused,Hispanic or Latino,No
31138,43872,52.0,Male,English,White,Non-Hispanic or Latino,No
31139,43873,43.0,Female,English,White,Non-Hispanic or Latino,No
31140,43874,33.0,Female,English,White,Hispanic or Latino,No
31141,43875,14.0,Female,English,White,Hispanic or Latino,
31142,43876,12.0,Female,English,White,Hispanic or Latino,
31143,43877,35.0,Male,English,Multi-Racial,Non-Hispanic or Latino,No
31144,43878,35.0,Female,English,White,Non-Hispanic or Latino,No
31145,43879,36.0,Female,English,White,Non-Hispanic or Latino,No
31146,43880,31.0,Female,English,White,Non-Hispanic or Latino,No
31147,43881,31.0,Male,English,White,Non-Hispanic or Latino,No
31148,43882,39.0,Female,English,White,Non-Hispanic or Latino,No
31149,43883,40.0,Male,English,White,Non-Hispanic or Latino,No
31150,43884,38.0,Female,English,White,Non-Hispanic or Latino,No
31151,43885,33.0,Male,English,White,Non-Hispanic or Latino,No
31152,43886,24.0,Female,English,White,Non-Hispanic or Latino,No
31153,43887,32.0,Male,English,White,Non-Hispanic or Latino,No
31154,43888,43.0,Female,English,White,Non-Hispanic or Latino,No
31155,43890,35.0,Female,English,White,Client Refused,No
31156,43891,35.0,Male,English,White,Client Refused,No
31157,43892,51.0,Female,English,White,Non-Hispanic or Latino,No
31158,43893,13.0,Female,English,White,Non-Hispanic or Latino,
31159,43894,12.0,Male,English,White,Non-Hispanic or Latino,
31160,43895,14.0,Female,English,Data Not Collected,Data Not Collected,
31161,43896,13.0,Male,English,Data Not Collected,Data Not Collected,
31162,43897,34.0,Male,English,Data Not Collected,Data Not Collected,Yes
31163,43898,26.0,Male,English,Data Not Collected,Data Not Collected,No
31164,43899,60.0,Male,English,White,Non-Hispanic or Latino,No
31165,43900,,Female,English,White,Non-Hispanic or Latino,Yes
31166,43901,52.0,Female,English,White,Non-Hispanic or Latino,No
31167,43902,33.0,Male,English,White,Non-Hispanic or Latino,No
31168,43903,30.0,Female,English,White,Non-Hispanic or Latino,No
31169,43904,10.0,Male,English,White,Non-Hispanic or Latino,
31170,43905,5.0,Male,English,White,Non-Hispanic or Latino,
31171,43906,29.0,Male,English,Data Not Collected,Data Not Collected,No
31172,43907,30.0,Male,English,White,Non-Hispanic or Latino,No
31173,43908,29.0,Female,English,White,Non-Hispanic or Latino,No
31174,43909,6.0,Male,English,White,Non-Hispanic or Latino,
31175,43910,54.0,Male,English,White,Non-Hispanic or Latino,No
31176,43911,8.0,Male,English,White,Non-Hispanic or Latino,
31177,43912,46.0,Male,English,White,Non-Hispanic or Latino,No
31178,43913,44.0,Male,English,Data Not Collected,Data Not Collected,Yes
31179,43914,48.0,Female,English,Data Not Collected,Data Not Collected,Client refused
31180,43915,34.0,Female,English,White,Non-Hispanic or Latino,No
31181,43916,14.0,Male,English,Multi-Racial,Non-Hispanic or Latino,
31182,43917,7.0,Male,English,White,Non-Hispanic or Latino,
31183,43918,27.0,Female,English,Data Not Collected,Data Not Collected,No
31184,43919,27.0,Male,English,Data Not Collected,Data Not Collected,Client refused
31185,43920,27.0,Female,English,White,Non-Hispanic or Latino,No
31186,43922,40.0,Male,English,Data Not Collected,Data Not Collected,Yes
