EntityID,Date,Childcare,Childcare_d,Education,Education_d,Employment,Employment_d,Financial Literacy,Financial Literacy_d,Food Security,Food Security_d,Health Care/Services,Health Care/Services_d,Housing,Housing_d,Income,Income_d,Nutrition,Nutrition_d,Transportation,Transportation_d
37250,2017-10-16,2.0,0.0,4.0,0.0,5.0,3.0,,,,,,,,,4.0,3.0,,,5.0,0.0
37250,2017-11-09,7.0,5.0,4.0,0.0,2.0,-3.0,11.0,,1.0,,1.0,,5.0,0.0,1.0,-3.0,4.0,,2.0,-3.0
37250,2018-08-26,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,1.0,-4.0,1.0,0.0,,,4.0,2.0
37250,2019-04-25,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,2.0,-2.0
37252,2015-12-15,,,4.0,,5.0,,,,4.0,,,,11.0,,3.0,,,,3.0,
37253,2015-12-08,,,4.0,,,,,,,,,,,,,,,,,
37253,2015-12-15,,,,,5.0,,,,4.0,,,,11.0,,3.0,,,,4.0,
37254,2015-12-15,,,2.0,,5.0,,,,4.0,,,,11.0,,3.0,,,,3.0,
37255,2016-01-31,7.0,,4.0,0.0,2.0,0.0,,,,,,,3.0,2.0,1.0,0.0,,,1.0,-1.0
37255,2016-02-01,7.0,0.0,4.0,,2.0,,,,,,,,1.0,,1.0,,,,2.0,
37255,2016-02-07,,,,,,,,,,,,,5.0,2.0,,,,,,
37255,2016-02-24,,,,,,,,,,,,,1.0,-4.0,,,,,,
37256,2016-01-30,7.0,,,,,,,,,,,,,,,,,,,
37256,2016-01-31,,,4.0,,1.0,,,,,,,,1.0,,1.0,,,,2.0,
37257,2016-01-19,7.0,,4.0,,2.0,,,,,,,,16.0,,1.0,,,,,
37257,2018-10-05,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,16.0,0.0,2.0,1.0,,,,
37262,2016-01-29,7.0,,5.0,,2.0,,,,3.0,1.0,3.0,,1.0,,1.0,,2.0,,3.0,
37264,2015-12-29,7.0,,1.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37266,2016-01-28,,,5.0,,7.0,,,,,,,,17.0,,5.0,,,,,
37266,2016-02-02,7.0,,5.0,0.0,7.0,0.0,,,,,,,17.0,0.0,6.0,1.0,,,3.0,
37268,2015-11-30,7.0,,4.0,,1.0,,,,3.0,,,,3.0,,1.0,,,,4.0,
37269,2016-01-28,7.0,,4.0,,8.0,,,,,,,,15.0,,4.0,,,,5.0,
37271,2015-11-30,7.0,,,,,,,,,,,,,,,,,,,
37273,2015-11-30,7.0,,3.0,,8.0,,,,4.0,,,,15.0,,2.0,,,,5.0,
37273,2016-10-28,7.0,0.0,3.0,0.0,7.0,-1.0,,,2.0,-2.0,,,17.0,2.0,2.0,0.0,,,5.0,0.0
37274,2016-01-25,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
37274,2017-04-21,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,3.0,-2.0,2.0,1.0,,,3.0,1.0
37274,2017-04-26,7.0,0.0,4.0,0.0,2.0,0.0,5.0,,4.0,,,,3.0,0.0,2.0,0.0,5.0,,5.0,2.0
37274,2018-05-16,2.0,-5.0,4.0,0.0,2.0,0.0,,,,,,,3.0,0.0,1.0,-1.0,,,4.0,-1.0
37274,2020-02-21,7.0,5.0,4.0,0.0,5.0,3.0,,,,,,,15.0,12.0,4.0,3.0,,,,
37275,2015-12-11,,,2.0,,3.0,,,,4.0,,,,7.0,,2.0,,,,5.0,
37277,2015-12-11,,,,,,,,,3.0,,,,,,,,,,,
37277,2015-12-18,,,2.0,,7.0,,,,,,,,2.0,,2.0,,,,4.0,
37278,2015-12-18,,,3.0,,2.0,,,,4.0,,,,7.0,,1.0,,,,3.0,
37279,2015-12-18,,,4.0,,3.0,,,,3.0,,,,11.0,,1.0,,,,2.0,
37279,2018-03-09,,,4.0,0.0,7.0,4.0,,,,,,,17.0,6.0,3.0,2.0,,,,
37279,2018-06-18,5.0,,5.0,1.0,3.0,-4.0,,,,,,,7.0,-10.0,1.0,-2.0,,,4.0,2.0
37279,2018-07-20,7.0,2.0,5.0,0.0,3.0,0.0,,,,,,,15.0,8.0,1.0,0.0,,,,
37279,2018-09-01,5.0,-2.0,5.0,0.0,5.0,2.0,,,,,,,15.0,0.0,4.0,3.0,,,3.0,-1.0
37279,2018-10-22,,,,,4.0,-1.0,,,,,,,13.0,-2.0,3.0,-1.0,,,,
37280,2015-12-22,,,2.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,3.0,
37281,2016-01-30,7.0,,4.0,,8.0,,,,,,,,3.0,,6.0,,,,5.0,
37282,2015-12-22,,,1.0,,7.0,,,,4.0,,,,7.0,,4.0,,,,5.0,
37283,2015-12-22,,,2.0,,5.0,,,,4.0,,,,11.0,,3.0,,,,4.0,
37285,2015-11-25,7.0,,4.0,,2.0,,,,4.0,,,,4.0,,1.0,,,,5.0,
37286,2016-01-28,3.0,,2.0,,2.0,,,,,,,,2.0,,3.0,,,,5.0,
37286,2017-02-27,,,2.0,0.0,3.0,1.0,,,,,,,16.0,14.0,1.0,-2.0,,,,
37286,2018-02-21,,,2.0,0.0,4.0,1.0,,,,,,,20.0,4.0,1.0,0.0,,,,
37286,2020-05-29,,,2.0,0.0,7.0,3.0,,,,,,,16.0,-4.0,1.0,0.0,,,,
37287,2016-01-27,7.0,,2.0,,4.0,,,,,,,,17.0,,6.0,,,,5.0,
37289,2015-11-16,7.0,,2.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37290,2015-12-22,,,3.0,,5.0,,,,3.0,,,,11.0,,3.0,,,,3.0,
37291,2015-12-22,,,4.0,,3.0,,,,3.0,,,,11.0,,2.0,,,,4.0,
37292,2015-12-22,,,2.0,,3.0,,,,3.0,,,,7.0,,1.0,,,,3.0,
37293,2015-12-02,7.0,,1.0,,5.0,,,,4.0,,,,16.0,,3.0,,,,5.0,
37294,2015-12-08,,,2.0,,5.0,,,,4.0,,,,7.0,,3.0,,,,4.0,
37295,2015-12-08,,,2.0,,7.0,,,,3.0,,,,11.0,,4.0,,,,3.0,
37296,2016-01-26,7.0,,2.0,,2.0,,,,,,,,,,4.0,,,,4.0,
37297,2016-01-30,7.0,,5.0,,7.0,,,,,,,,20.0,,6.0,,,,5.0,
37298,2015-09-22,7.0,,2.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37299,2015-12-01,7.0,,5.0,,4.0,,,,2.0,,,,16.0,,1.0,,,,2.0,
37301,2015-12-16,7.0,,3.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37303,2015-12-01,7.0,,2.0,,7.0,,,,4.0,,,,16.0,,4.0,,,,4.0,
37304,2016-01-06,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,3.0,0.0,6.0,1.0,,,5.0,0.0
37305,2015-12-01,7.0,,5.0,,7.0,,,,4.0,,,,16.0,,2.0,,,,4.0,
37306,2016-01-05,7.0,,2.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37306,2017-02-01,7.0,0.0,2.0,0.0,8.0,0.0,9.0,,5.0,,,,15.0,-2.0,6.0,0.0,,,5.0,0.0
37306,2018-01-14,7.0,0.0,2.0,0.0,8.0,0.0,4.0,-5.0,5.0,0.0,5.0,,15.0,0.0,6.0,0.0,,,5.0,0.0
37308,2016-02-02,7.0,,2.0,,2.0,,,,2.0,0.0,3.0,,1.0,,1.0,,2.0,,3.0,
37308,2016-02-17,7.0,0.0,2.0,0.0,2.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,3.0,0.0
37308,2017-02-17,7.0,0.0,2.0,0.0,2.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,4.0,1.0
37308,2017-03-08,7.0,0.0,2.0,0.0,2.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,4.0,0.0
37309,2016-01-05,7.0,,2.0,,8.0,,,,,,,,3.0,,6.0,,,,5.0,
37309,2018-04-09,7.0,0.0,1.0,-1.0,8.0,0.0,3.0,,5.0,,5.0,,15.0,12.0,6.0,0.0,,,5.0,0.0
37309,2019-02-15,7.0,0.0,1.0,0.0,8.0,0.0,9.0,6.0,5.0,0.0,5.0,0.0,17.0,2.0,,,3.0,,5.0,0.0
37310,2015-12-01,7.0,,3.0,,1.0,,,,4.0,,,,16.0,,1.0,,,,5.0,
37311,2016-01-05,7.0,,1.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
37313,2016-03-15,,,5.0,,3.0,,,,4.0,,,,15.0,,1.0,,,,4.0,
37314,2016-01-21,7.0,,2.0,,8.0,,,,,,,,2.0,,6.0,,,,5.0,
37315,2015-12-01,,,2.0,,7.0,,,,3.0,,,,17.0,,3.0,,,,4.0,
37316,2016-01-26,7.0,,2.0,,8.0,,,,,,,,12.0,,6.0,,,,5.0,
37318,2015-12-07,7.0,,3.0,,1.0,,,,4.0,,,,16.0,,1.0,,,,4.0,
37323,2015-12-01,7.0,,3.0,,3.0,,,,3.0,,,,4.0,,1.0,,,,4.0,
37324,2016-01-29,,,4.0,,8.0,,,,,,,,19.0,,2.0,,,,,
37324,2016-10-07,7.0,,4.0,0.0,8.0,0.0,,,,,,,20.0,1.0,3.0,1.0,,,,
37324,2017-11-08,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,19.0,-1.0,3.0,0.0,,,,
37324,2018-10-18,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,15.0,-4.0,3.0,0.0,,,,
37324,2019-10-07,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,19.0,4.0,3.0,0.0,,,,
37326,2015-11-25,7.0,,5.0,,3.0,,,,3.0,,,,15.0,,6.0,,,,3.0,
37327,2015-11-25,7.0,,4.0,,1.0,,,,2.0,,,,3.0,,1.0,,,,1.0,
37329,2016-01-06,7.0,,3.0,,8.0,,,,,,,,16.0,,5.0,,,,5.0,
37330,2015-11-25,7.0,,4.0,,3.0,,,,,,,,16.0,,2.0,,,,5.0,
37330,2017-10-12,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,7.0,-9.0,1.0,-1.0,,,4.0,-1.0
37334,2015-11-25,7.0,,2.0,,2.0,,,,2.0,,,,8.0,,1.0,,,,3.0,
37337,2014-09-16,,,2.0,,7.0,,,,,,,,17.0,,6.0,,,,5.0,
37337,2014-10-24,,,2.0,0.0,7.0,0.0,,,,,,,19.0,2.0,6.0,0.0,,,5.0,0.0
37342,2015-11-25,7.0,,5.0,,1.0,,,,2.0,,,,3.0,,1.0,,,,2.0,
37342,2017-01-12,7.0,0.0,,,2.0,1.0,,,,,,,15.0,12.0,1.0,0.0,,,2.0,0.0
37342,2018-11-08,7.0,0.0,5.0,0.0,2.0,0.0,,,,,,,15.0,0.0,1.0,0.0,,,,
37342,2019-10-07,7.0,0.0,,,,,,,,,,,,,1.0,0.0,,,,
37347,2016-01-20,4.0,,4.0,,5.0,,,,,,,,15.0,,3.0,,,,4.0,
37351,2016-01-15,4.0,,5.0,,5.0,,,,,,,,,,5.0,,,,4.0,
37351,2017-01-17,,,5.0,0.0,3.0,-2.0,,,,,,,15.0,,6.0,1.0,,,5.0,1.0
37357,2016-01-29,4.0,,3.0,,8.0,,,,,,,,20.0,,4.0,,,,5.0,
37364,2016-02-01,7.0,0.0,4.0,,2.0,,,,,,,,1.0,,1.0,,,,1.0,
37364,2016-02-05,7.0,,4.0,0.0,2.0,0.0,,,,,,,5.0,4.0,1.0,0.0,,,2.0,1.0
37364,2016-02-16,,,,,,,,,,,,,5.0,0.0,,,,,,
37366,2015-11-24,7.0,,,,3.0,,,,,,,,15.0,,,,,,5.0,
37366,2017-09-29,3.0,-4.0,2.0,,7.0,4.0,12.0,,4.0,,3.0,,15.0,0.0,,,,,4.0,-1.0
37368,2015-11-23,,,2.0,,3.0,,,,,,,,15.0,,,,,,4.0,
37371,2016-01-25,7.0,,4.0,,2.0,,,,,,,,16.0,,4.0,,,,1.0,
37371,2016-02-08,,,4.0,0.0,7.0,5.0,,,,,,,20.0,4.0,4.0,0.0,,,,
37371,2017-01-19,,,4.0,0.0,2.0,-5.0,,,3.0,,,,8.0,-12.0,1.0,-3.0,,,3.0,2.0
37371,2018-05-01,7.0,0.0,4.0,0.0,2.0,0.0,11.0,,4.0,1.0,3.0,,16.0,8.0,1.0,0.0,2.0,,4.0,1.0
37372,2015-12-14,7.0,,4.0,,1.0,,,,2.0,,,,1.0,,1.0,,,,3.0,
37372,2016-02-08,7.0,0.0,4.0,0.0,8.0,7.0,,,,,,,1.0,0.0,3.0,2.0,,,2.0,-1.0
37373,2016-02-08,7.0,,3.0,,2.0,,,,,,,,1.0,,1.0,,,,2.0,
37375,2016-01-28,7.0,,4.0,,3.0,,,,,,,,15.0,,2.0,,,,4.0,
37375,2017-05-01,7.0,0.0,4.0,0.0,8.0,5.0,,,,,,,15.0,0.0,3.0,1.0,,,,
37375,2018-04-18,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,17.0,2.0,2.0,-1.0,,,,
37375,2019-04-26,7.0,0.0,4.0,0.0,3.0,-5.0,,,,,,,15.0,-2.0,2.0,0.0,,,,
37375,2020-07-08,7.0,0.0,3.0,-1.0,3.0,0.0,,,,,,,15.0,0.0,2.0,0.0,,,,
37376,2019-05-21,7.0,,4.0,,8.0,,,,,,,,20.0,,3.0,,,,,
37376,2019-10-03,,,4.0,0.0,8.0,0.0,,,3.0,,,,20.0,0.0,,,4.0,,5.0,
37379,2015-12-08,,,4.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,5.0,
37380,2015-12-18,7.0,,4.0,,1.0,,,,3.0,,,,20.0,,1.0,,,,5.0,
37380,2019-10-04,,,4.0,0.0,8.0,7.0,,,4.0,1.0,,,20.0,0.0,,,1.0,,5.0,0.0
37383,2015-12-29,,,3.0,,5.0,,,,4.0,,,,11.0,,3.0,,,,4.0,
37384,2015-12-29,,,2.0,,5.0,,,,4.0,,,,5.0,,2.0,,,,5.0,
37387,2015-12-29,6.0,,3.0,,8.0,,,,4.0,,,,7.0,,5.0,,,,4.0,
37391,2015-12-29,,,5.0,,3.0,,,,3.0,,,,7.0,,1.0,,,,4.0,
37392,2015-12-29,,,2.0,,7.0,,,,4.0,,,,7.0,,3.0,,,,4.0,
37392,2018-05-01,7.0,,2.0,0.0,7.0,0.0,6.0,,4.0,0.0,4.0,,15.0,8.0,4.0,1.0,5.0,,5.0,1.0
37393,2015-12-29,,,2.0,,7.0,,,,4.0,,,,7.0,,3.0,,,,4.0,
37394,2015-12-29,,,3.0,,3.0,,,,3.0,,,,11.0,,1.0,,,,5.0,
37403,2016-02-08,7.0,,2.0,,8.0,,,,,,,,3.0,,6.0,,,,5.0,
37404,2015-04-15,7.0,0.0,2.0,0.0,2.0,-6.0,7.0,,4.0,,4.0,,13.0,1.0,4.0,0.0,3.0,,5.0,0.0
37404,2016-04-07,7.0,,2.0,,8.0,,,,,,,,12.0,,4.0,,,,5.0,
37409,2016-02-10,7.0,0.0,2.0,0.0,1.0,-1.0,,,,,,,3.0,2.0,2.0,0.0,,,2.0,0.0
37409,2016-02-23,,,,,,,,,,,,,5.0,2.0,,,,,,
37409,2018-08-07,7.0,0.0,,,1.0,0.0,1.0,,1.0,,2.0,,1.0,-4.0,1.0,-1.0,1.0,,1.0,-1.0
37410,2016-02-10,7.0,0.0,4.0,0.0,2.0,-3.0,,,,,,,1.0,-4.0,1.0,-1.0,,,2.0,0.0
37410,2016-02-17,,,,,,,,,,,,,5.0,4.0,,,,,,
37410,2016-03-10,7.0,,4.0,,5.0,,,,,,,,5.0,,2.0,,,,2.0,
37410,2016-04-01,,,,,,,,,,,,,1.0,-4.0,,,,,,
37410,2016-07-06,7.0,0.0,4.0,0.0,3.0,1.0,,,,,,,1.0,0.0,,,,,2.0,0.0
37416,2016-02-04,2.0,,,,6.0,,,,,,,,15.0,,3.0,,,,5.0,
37420,2015-12-07,7.0,,4.0,,3.0,,,,4.0,,,,16.0,,2.0,,,,4.0,
37421,2015-12-07,7.0,,2.0,,1.0,,,,4.0,,,,16.0,,2.0,,,,4.0,
37422,2015-12-07,7.0,,4.0,,3.0,,,,4.0,,,,16.0,,2.0,,,,4.0,
37422,2017-01-18,7.0,0.0,4.0,0.0,2.0,-1.0,,,,,,,12.0,-4.0,3.0,1.0,,,2.0,-2.0
37422,2018-01-08,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,12.0,0.0,1.0,-2.0,,,,
37423,2016-02-10,7.0,,2.0,,7.0,,,,,,,,17.0,,4.0,,,,5.0,
37425,2015-12-08,7.0,,4.0,,5.0,,,,1.0,,,,16.0,,,,,,3.0,
37426,2015-12-08,,,3.0,,3.0,,,,3.0,,,,17.0,,2.0,,,,4.0,
37426,2018-07-16,,,3.0,0.0,2.0,-1.0,7.0,,3.0,0.0,,,,,4.0,2.0,,,,
37427,2016-02-03,2.0,,1.0,,8.0,,,,,,,,7.0,,5.0,,,,4.0,
37428,2015-12-08,,,5.0,,3.0,,,,4.0,,,,8.0,,1.0,,,,4.0,
37432,2016-02-10,7.0,,5.0,,8.0,,,,,,,,14.0,,2.0,,,,,
37432,2016-10-03,7.0,0.0,4.0,-1.0,8.0,0.0,,,,,,,14.0,0.0,2.0,0.0,,,,
37432,2018-03-09,7.0,0.0,4.0,0.0,8.0,0.0,11.0,,3.0,,5.0,,17.0,3.0,2.0,0.0,,,5.0,
37433,2016-02-10,7.0,,4.0,,2.0,,,,4.0,1.0,4.0,,16.0,,4.0,,,,5.0,
37433,2016-02-11,7.0,0.0,4.0,0.0,8.0,6.0,,,,,,,15.0,-1.0,4.0,0.0,,,,
37433,2016-02-23,7.0,0.0,2.0,-2.0,2.0,-6.0,,,4.0,0.0,4.0,0.0,16.0,1.0,4.0,0.0,,,5.0,0.0
37433,2016-11-28,7.0,0.0,4.0,2.0,2.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
37433,2017-10-31,7.0,0.0,4.0,0.0,8.0,6.0,,,,,,,16.0,0.0,4.0,0.0,,,,
37433,2018-12-26,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
37433,2019-11-22,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
38432,2016-01-27,7.0,,4.0,,7.0,,,,,,,,15.0,,3.0,,,,5.0,
38433,2015-12-08,2.0,,5.0,,2.0,,,,4.0,,,,3.0,,1.0,,,,4.0,
38436,2016-02-05,7.0,,1.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
38437,2016-02-04,7.0,,2.0,,8.0,,,,,,,,3.0,,6.0,,,,5.0,
38437,2017-04-03,7.0,0.0,2.0,0.0,8.0,0.0,9.0,,5.0,,5.0,,20.0,17.0,6.0,0.0,,,5.0,0.0
38437,2018-04-09,7.0,0.0,2.0,0.0,8.0,0.0,8.0,-1.0,5.0,0.0,5.0,0.0,20.0,0.0,6.0,0.0,,,5.0,0.0
38438,2016-02-01,7.0,,2.0,,8.0,,,,,,,,12.0,,,,,,5.0,
38439,2016-02-12,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
39439,2015-12-07,7.0,,5.0,,5.0,,,,3.0,,,,16.0,,2.0,,,,4.0,
39439,2018-03-27,7.0,0.0,5.0,0.0,3.0,-2.0,,,,,,,15.0,-1.0,1.0,-1.0,,,3.0,-1.0
39439,2018-09-28,7.0,0.0,5.0,0.0,3.0,0.0,,,,,,,15.0,0.0,3.0,2.0,,,3.0,0.0
39440,2015-12-07,7.0,,4.0,,3.0,,,,4.0,,,,16.0,,1.0,,,,5.0,
39440,2018-01-02,7.0,0.0,3.0,-1.0,2.0,-1.0,12.0,,4.0,0.0,4.0,,7.0,-9.0,1.0,0.0,5.0,,4.0,-1.0
39442,2015-12-07,7.0,,2.0,,8.0,,,,4.0,,,,16.0,,3.0,,,,4.0,
39444,2015-12-07,4.0,,3.0,,3.0,,,,3.0,,,,7.0,,3.0,,,,4.0,
39444,2020-01-30,2.0,-2.0,3.0,0.0,2.0,-1.0,11.0,,3.0,0.0,5.0,,7.0,0.0,2.0,-1.0,3.0,,4.0,0.0
39446,2015-12-01,7.0,,4.0,,8.0,,,,,,,,15.0,,2.0,,,,,
39446,2016-11-07,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,15.0,0.0,2.0,0.0,,,,
39447,2016-01-04,7.0,,3.0,,8.0,,,,3.0,,,,16.0,,1.0,,,,4.0,
39448,2016-01-13,2.0,0.0,3.0,0.0,3.0,0.0,,,,,,,3.0,0.0,6.0,4.0,,,5.0,0.0
39449,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39451,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39453,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39455,2016-01-22,7.0,,2.0,,7.0,,,,,,,,7.0,,6.0,,,,5.0,
39456,2016-01-05,,,4.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,5.0,
39457,2016-01-05,,,4.0,,5.0,,,,3.0,,,,11.0,,2.0,,,,4.0,
39458,2016-01-04,7.0,,2.0,,2.0,,,,5.0,,,,16.0,,1.0,,,,5.0,
39458,2016-03-02,7.0,0.0,4.0,2.0,3.0,1.0,,,,,,,15.0,-1.0,2.0,1.0,,,5.0,0.0
39458,2018-01-21,7.0,0.0,2.0,-2.0,8.0,5.0,,,,,,,5.0,-10.0,4.0,2.0,,,4.0,-1.0
39459,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39460,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39461,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39462,2016-01-05,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39464,2016-02-12,7.0,,4.0,,8.0,,,,,,,,16.0,,4.0,,,,5.0,
39464,2016-12-20,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,20.0,4.0,4.0,0.0,,,,
39464,2018-01-16,7.0,0.0,4.0,0.0,8.0,0.0,,,5.0,,5.0,,16.0,-4.0,4.0,0.0,,,,
39464,2018-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
39466,2016-02-11,7.0,,3.0,,3.0,,,,,,,,16.0,,4.0,,,,4.0,
39466,2016-02-16,,,,,4.0,1.0,,,,,,,20.0,4.0,5.0,1.0,,,,
39466,2017-11-16,2.0,-5.0,3.0,0.0,8.0,4.0,11.0,,3.0,,2.0,,16.0,-4.0,2.0,-3.0,4.0,,4.0,0.0
39466,2018-02-02,2.0,0.0,3.0,0.0,8.0,0.0,11.0,0.0,5.0,2.0,5.0,3.0,20.0,4.0,4.0,2.0,,,5.0,1.0
39468,2016-01-05,,,3.0,,2.0,,,,4.0,,,,5.0,,1.0,,,,3.0,
39469,2016-01-08,,,2.0,,5.0,,,,4.0,,,,11.0,,3.0,,,,4.0,
39470,2016-01-08,,,3.0,,5.0,,,,2.0,,,,11.0,,3.0,,,,3.0,
39471,2016-01-12,,,4.0,,5.0,,,,3.0,,,,11.0,,2.0,,,,3.0,
39472,2016-01-12,,,5.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,3.0,
39473,2016-01-12,,,3.0,,5.0,,,,3.0,,,,11.0,,2.0,,,,1.0,
39474,2016-02-16,7.0,,4.0,,1.0,,,,,,,,1.0,,1.0,,,,2.0,
39475,2016-02-10,7.0,,4.0,,8.0,,,,,,,,16.0,,4.0,,,,5.0,
39477,2016-01-04,7.0,,5.0,,4.0,,,,4.0,,,,15.0,,3.0,,,,4.0,
39478,2016-01-04,7.0,,2.0,,7.0,,,,4.0,,,,15.0,,2.0,,,,4.0,
39479,2016-01-04,7.0,,2.0,,3.0,,,,4.0,,,,15.0,,1.0,,,,4.0,
39482,2015-12-10,7.0,,2.0,,7.0,,,,4.0,,,,15.0,,2.0,,,,4.0,
39483,2015-12-10,7.0,,5.0,,1.0,,,,,,,,5.0,,1.0,,,,4.0,
39483,2016-11-29,7.0,0.0,5.0,0.0,5.0,4.0,,,2.0,,,,6.0,1.0,1.0,0.0,,,3.0,-1.0
39484,2015-12-10,7.0,,4.0,,1.0,,,,2.0,,,,3.0,,1.0,,,,2.0,
39486,2015-12-10,6.0,,2.0,,2.0,,,,4.0,,,,8.0,,4.0,,,,4.0,
39486,2019-12-04,,,,,1.0,-1.0,1.0,,1.0,-3.0,3.0,,7.0,-1.0,1.0,-3.0,4.0,,4.0,0.0
39487,2015-12-10,7.0,,2.0,,8.0,,,,3.0,,,,20.0,,6.0,,,,3.0,
39487,2019-02-11,,,2.0,0.0,7.0,-1.0,10.0,,4.0,1.0,5.0,,20.0,0.0,6.0,0.0,5.0,,4.0,1.0
39488,2016-02-11,7.0,,3.0,,8.0,,,,,,,,16.0,,6.0,,,,5.0,
39488,2016-02-19,,,5.0,2.0,7.0,-1.0,,,,,,,16.0,0.0,6.0,0.0,,,,
39489,2015-12-10,7.0,,4.0,,3.0,,,,4.0,,,,5.0,,1.0,,,,4.0,
39497,2015-12-14,7.0,,3.0,,1.0,,,,3.0,,,,15.0,,1.0,,,,4.0,
39498,2015-12-14,7.0,,2.0,,1.0,,,,4.0,,,,1.0,,1.0,,,,5.0,
39499,2016-02-05,7.0,,4.0,,2.0,,,,,,,,3.0,,3.0,,,,2.0,
39500,2015-12-14,7.0,,5.0,,1.0,,,,2.0,,,,15.0,,1.0,,,,2.0,
39501,2015-12-14,7.0,,4.0,,1.0,,,,3.0,,,,1.0,,1.0,,,,4.0,
39503,2015-12-08,,,4.0,,2.0,,,,3.0,,,,3.0,,1.0,,,,3.0,
39505,2016-02-16,7.0,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
39505,2016-02-26,7.0,0.0,3.0,0.0,2.0,0.0,,,,,,,5.0,0.0,4.0,3.0,,,2.0,0.0
39505,2016-03-21,,,,,,,,,,,,,5.0,0.0,,,,,,
39505,2016-03-22,,,,,,,,,,,,,5.0,0.0,,,,,,
39506,2016-01-12,,,,,3.0,,,,,,,,,,2.0,,,,,
39507,2016-01-12,,,3.0,,3.0,,,,2.0,,,,11.0,,2.0,,,,3.0,
39508,2016-01-12,,,,,5.0,,,,,,,,11.0,,2.0,,,,3.0,
39509,2016-01-12,,,2.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,4.0,
39510,2016-01-12,,,4.0,,3.0,,,,4.0,,,,7.0,,1.0,,,,1.0,
39511,2016-01-12,,,3.0,,5.0,,,,4.0,,,,7.0,,2.0,,,,5.0,
39512,2016-01-12,,,3.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,4.0,
39513,2016-01-06,7.0,,5.0,,3.0,,,,,,,,15.0,,3.0,,,,4.0,
39513,2016-10-03,7.0,0.0,5.0,0.0,5.0,2.0,,,,,,,15.0,0.0,4.0,1.0,,,4.0,0.0
39517,2015-12-23,,,4.0,,5.0,,,,4.0,,,,15.0,,1.0,,,,5.0,
39518,2016-02-20,7.0,,4.0,0.0,2.0,0.0,,,,,,,5.0,4.0,1.0,0.0,,,2.0,-1.0
39518,2016-03-02,,,,,,,,,,,,,5.0,4.0,,,,,,
39518,2016-03-24,7.0,0.0,4.0,0.0,1.0,-1.0,,,,,,,5.0,0.0,1.0,0.0,,,2.0,0.0
39518,2016-04-01,,,,,,,,,,,,,1.0,-4.0,,,,,,
39518,2016-04-22,7.0,0.0,4.0,0.0,2.0,1.0,,,,,,,1.0,-4.0,1.0,0.0,,,2.0,0.0
